quizzes,solutions
000354020009002300000080104560790000742103008000000010150400890900800576300070000,618354729479612385235987164561798432742163958893245617157426893924831576386579241
100002540408010037050760000580000006002190084004020100063900070900048025000007001,176382549428519637359764812581473296632195784794826153263951478917648325845237961
040167002123000070090030005300094600610020308800010500280600091060009800000500004,548167932123958476796432185352894617619725348874316529285643791461279853937581264
040190758010030020908056000001000530674000090000280004809005001030900200000074069,346192758715438926928756143281649537674513892593287614869325471437961285152874369
500023900062908040000150000039705600278600000000002013806007004410000580090300061,581423976362978145947156832139745628278631459654892713826517394413269587795384261
001000080002109604500630009060803540000902300008700061050040000020307000109000207,691425783382179654574638129967813542415962378238754961753241896826397415149586237
601000920930006007050003100890007500200904700400580006100700400004321000076050008,641875923932146857758293164893617542265934781417582396129768435584321679376459218
071006080000000024080003109090708450040200003006905000005800602069010570308007040,971426385653189724284573169192738456547261893836945217715894632469312578328657941
316090042000000000594060030000400000200600071050018069140200057780000320009073800,316895742872134695594762138961427583238659471457318269143286957785941326629573814
000402300069000800010800067802000001007158002090003050080600400703500090040097205,578462319369715824214839567852946731637158942491273658985621473723584196146397285
090051870000309020056040001300020480001708009000000030460500002012087000000006540,293651874184379625756842391379125486641738259825964137468593712512487963937216548
020790000400230005003001860650000470700804109000300000209007006016020080380050014,825796341461238795973541862658912473732864159194375628249187536516423987387659214
620010570004095600001000082230051040018073005907800060309007000040000316000020008,623418579874295631591736482236951847418673925957842163389167254742589316165324798
000900204018320060600701050009586002250090070003004100045010907001000300786000000,537968214418325769692741853179586432254193678863274195345612987921857346786439521
105300006040060750092004080000502004780690030000030900023905100060200840009070000,175328496348169752692754381931582674784691235256437918823945167567213849419876523
805409000006018030007030204900001650400070098082003007304600000050080120600000900,835429761246718539197536284973841652461275398582963417314692875759384126628157943
006400502903007060700810004030009040080230010605080000020701900509068020004050003,816493572943527168752816394231679845487235619695184237328741956579368421164952783
086000050130050090000342080060070203009000017405200008900400631002508400700109000,286791354134856792597342186861975243329684517475213968958427631612538479743169825
400600130070250000003080500600400029207000840010009356020031000080000607501906000,452697138178253964963184572635418729297365841814729356726831495389542617541976283
002300680809005004000100009004023700070040065198060000300712400006000301040009052,512394687869275134437186529654923718273841965198567243385712496926458371741639852
300087204426000008000005030060270300800010970050896000004069000007300401019000560,395687214426931758178425639961274385842513976753896142534169827687352491219748563
005003081003700056900000000000150020570040000800090460002610037030478002180205009,745963281213784956968521374394156728576842193821397465452619837639478512187235649
100600070074095000689000005005700013800060400020103650006001800098304700040020039,152638974374295186689417325465789213813562497927143658536971842298354761741826539
008070100010009240007065908053400002020050016400980070380001000590023600006000004,938274165615839247247165938753416892829357416461982573382641759594723681176598324
304008250005034700060970080850000060001000593093020000020007001000600840700493600,374168259985234716162975384857349162241786593693521478426857931539612847718493625
500830170049002080080000206000076000200490860000050931820601500650300024300007000,562834179149762385783915246938176452215493867476258931827641593651389724394527618
